question_key,continent,country,n,emd,correct_answers,predicted_answers
Q176,Europe,United Kingdom,6,0.6666666666666666,"[1.0, 1.0, 0.4444444444444444, 0.5555555555555556, 0.5555555555555556, 0.4444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q177,Africa,Kenya,6,0.40740740740740744,"[0.5555555555555556, 0.4444444444444444, 0.0, 0.1111111111111111, 0.7777777777777778, 0.5555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q177,Africa,Nigeria,3,0.07407407407407407,"[0.0, 0.0, 0.2222222222222222]","[0.0, 0.0, 0.0]"
Q177,America,Canada,8,0.1527777777777778,"[0.0, 0.7777777777777778, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q177,America,United States,5,0.11111111111111112,"[0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q177,Asia,Malaysia,3,0.4444444444444445,"[0.5555555555555556, 0.5555555555555556, 0.2222222222222222]","[0.0, 0.0, 0.0]"
Q177,Asia,Pakistan,4,0.16666666666666669,"[0.0, 0.5555555555555556, 0.1111111111111111, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q177,Asia,Philippines,1,0.2222222222222222,[0.2222222222222222],[0.0]
Q177,Europe,United Kingdom,5,0.22222222222222224,"[0.0, 0.6666666666666666, 0.0, 0.4444444444444444, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q178,Africa,Kenya,5,0.5333333333333333,"[1.0, 0.0, 0.7777777777777778, 0.8888888888888888, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q178,Africa,Nigeria,8,0.06944444444444445,"[0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.0, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q178,America,Canada,11,0.3333333333333333,"[0.0, 0.1111111111111111, 1.0, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.6666666666666666, 0.0, 0.0, 0.2222222222222222, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q178,America,United States,3,0.5555555555555555,"[0.0, 1.0, 0.6666666666666666]","[0.0, 0.0, 0.0]"
Q178,Asia,Bangladesh,1,0.0,[0.0],[0.0]
Q178,Asia,Malaysia,2,0.7777777777777778,"[0.5555555555555556, 1.0]","[0.0, 0.0]"
Q178,Asia,Pakistan,4,0.027777777777777776,"[0.0, 0.0, 0.1111111111111111, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q178,Asia,Philippines,2,0.7222222222222222,"[0.4444444444444444, 1.0]","[0.0, 0.0]"
Q178,Europe,United Kingdom,7,0.15873015873015875,"[0.2222222222222222, 0.0, 0.4444444444444444, 0.0, 0.4444444444444444, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q199,Africa,Kenya,1,0.6666666666666666,[0.6666666666666666],[0.0]
Q199,Africa,Nigeria,4,0.25,"[0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q199,America,Canada,13,0.6153846153846154,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q199,America,United States,2,0.3333333333333333,"[0.6666666666666666, 0.0]","[0.0, 0.0]"
Q199,Asia,Malaysia,2,0.6666666666666666,"[0.6666666666666666, 0.6666666666666666]","[0.0, 0.0]"
Q199,Asia,Pakistan,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q199,Asia,Philippines,1,0.6666666666666666,[0.6666666666666666],[0.0]
Q199,Europe,United Kingdom,10,0.5,"[0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q2,Africa,Kenya,6,0.16666666666666666,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q2,Africa,Nigeria,2,0.16666666666666666,"[0.3333333333333333, 0.0]","[0.0, 0.0]"
Q2,America,Canada,9,0.14814814814814814,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q2,America,United States,4,0.3333333333333333,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0]"
Q2,Asia,Bangladesh,1,0.0,[0.0],[0.0]
Q2,Asia,Malaysia,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q2,Asia,Pakistan,4,0.08333333333333333,"[0.0, 0.0, 0.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0]"
Q2,Asia,Philippines,4,0.41666666666666663,"[0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0]"
Q2,Europe,United Kingdom,9,0.14814814814814814,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q200,Africa,Kenya,5,0.7,"[0.5, 0.5, 0.5, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q200,Africa,Nigeria,4,0.625,"[1.0, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0]"
Q200,America,Canada,11,0.6363636363636364,"[0.5, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q200,America,United States,5,0.1,"[0.0, 0.0, 0.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q200,Asia,Bangladesh,1,1.0,[1.0],[0.0]
Q200,Asia,Malaysia,2,0.5,"[0.5, 0.5]","[0.0, 0.0]"
Q200,Asia,Pakistan,1,0.5,[0.5],[0.0]
Q200,Asia,Philippines,1,0.5,[0.5],[0.0]
Q200,Europe,United Kingdom,7,0.5,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q201,Africa,Kenya,7,0.7142857142857143,"[0.75, 0.0, 1.0, 0.75, 1.0, 1.0, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q201,Africa,Nigeria,7,0.32142857142857145,"[0.25, 0.25, 0.25, 0.25, 0.0, 1.0, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q201,America,Canada,13,0.5576923076923077,"[0.0, 0.25, 0.25, 0.0, 1.0, 1.0, 1.0, 0.75, 1.0, 0.75, 0.0, 0.75, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q201,America,United States,5,0.7,"[1.0, 0.25, 0.5, 1.0, 0.75]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q201,Asia,Bangladesh,2,0.625,"[0.25, 1.0]","[0.0, 0.0]"
Q201,Asia,Philippines,3,0.16666666666666666,"[0.25, 0.25, 0.0]","[0.0, 0.0, 0.0]"
Q201,Europe,United Kingdom,13,0.46153846153846156,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.75, 0.25, 0.0, 0.0, 0.75, 0.25, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q235,Africa,Kenya,3,0.6666666666666666,"[1.0, 0.6666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0]"
Q235,Africa,Nigeria,5,0.6666666666666666,"[1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q235,America,Canada,11,0.6969696969696969,"[0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q235,America,United States,4,0.8333333333333333,"[0.6666666666666666, 1.0, 0.6666666666666666, 1.0]","[0.0, 0.0, 0.0, 0.0]"
Q235,Asia,Bangladesh,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q235,Asia,Malaysia,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q235,Asia,Pakistan,4,0.5833333333333333,"[0.6666666666666666, 1.0, 0.6666666666666666, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q235,Asia,Philippines,2,0.6666666666666666,"[1.0, 0.3333333333333333]","[0.0, 0.0]"
Q235,Europe,United Kingdom,6,0.8333333333333334,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q236,Africa,Kenya,7,0.3333333333333333,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q236,Africa,Nigeria,4,0.3333333333333333,"[0.0, 0.0, 1.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0]"
Q236,America,Canada,12,0.5555555555555555,"[1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q236,America,United States,4,0.41666666666666663,"[0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0]"
Q236,Asia,Bangladesh,2,0.5,"[0.6666666666666666, 0.3333333333333333]","[0.0, 0.0]"
Q236,Asia,Malaysia,2,0.16666666666666666,"[0.3333333333333333, 0.0]","[0.0, 0.0]"
Q236,Asia,Pakistan,2,0.5,"[0.3333333333333333, 0.6666666666666666]","[0.0, 0.0]"
Q236,Asia,Philippines,1,0.6666666666666666,[0.6666666666666666],[0.0]
Q236,Europe,United Kingdom,5,0.7333333333333333,"[0.6666666666666666, 0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q237,Africa,Kenya,6,0.6666666666666666,"[0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q237,Africa,Nigeria,7,0.7142857142857143,"[1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q237,America,Canada,8,0.6666666666666666,"[1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q237,America,United States,8,0.5,"[0.3333333333333333, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q237,Asia,Bangladesh,2,0.5,"[0.6666666666666666, 0.3333333333333333]","[0.0, 0.0]"
Q237,Asia,Malaysia,2,0.6666666666666666,"[0.6666666666666666, 0.6666666666666666]","[0.0, 0.0]"
Q237,Asia,Pakistan,4,0.6666666666666666,"[1.0, 0.6666666666666666, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0]"
Q237,Asia,Philippines,1,0.6666666666666666,[0.6666666666666666],[0.0]
Q237,Europe,United Kingdom,7,0.5714285714285714,"[1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q3,Africa,Kenya,4,0.16666666666666666,"[0.0, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0]"
Q3,Africa,Nigeria,2,0.16666666666666666,"[0.0, 0.3333333333333333]","[0.0, 0.0]"
Q3,America,Canada,11,0.1818181818181818,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q3,America,United States,8,0.29166666666666663,"[0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q3,Asia,Bangladesh,2,0.16666666666666666,"[0.0, 0.3333333333333333]","[0.0, 0.0]"
Q3,Asia,Pakistan,2,0.5,"[1.0, 0.0]","[0.0, 0.0]"
Q3,Asia,Philippines,2,0.3333333333333333,"[0.3333333333333333, 0.3333333333333333]","[0.0, 0.0]"
Q3,Europe,United Kingdom,7,0.19047619047619047,"[0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q46,Africa,Kenya,7,0.09523809523809523,"[0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q46,Africa,Nigeria,6,0.38888888888888884,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 1.0, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q46,America,Canada,13,0.25641025641025644,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q46,America,United States,8,0.25,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q46,Asia,Bangladesh,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q46,Asia,Malaysia,2,0.3333333333333333,"[0.3333333333333333, 0.3333333333333333]","[0.0, 0.0]"
Q46,Asia,Pakistan,1,0.3333333333333333,[0.3333333333333333],[0.0]
Q46,Europe,United Kingdom,5,0.13333333333333333,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q47,Africa,Kenya,6,0.16666666666666666,"[0.0, 0.0, 0.5, 0.0, 0.25, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q47,Africa,Nigeria,4,0.125,"[0.5, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q47,America,Canada,12,0.20833333333333334,"[0.25, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.25, 0.5, 0.25, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q47,America,United States,5,0.35,"[0.25, 0.5, 0.0, 0.75, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q47,Asia,Bangladesh,2,0.375,"[0.25, 0.5]","[0.0, 0.0]"
Q47,Asia,Malaysia,1,0.0,[0.0],[0.0]
Q47,Asia,Pakistan,3,0.16666666666666666,"[0.0, 0.0, 0.5]","[0.0, 0.0, 0.0]"
Q47,Asia,Philippines,1,0.25,[0.25],[0.0]
Q47,Europe,United Kingdom,9,0.3611111111111111,"[0.25, 1.0, 0.75, 0.0, 0.25, 0.25, 0.0, 0.0, 0.75]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q48,Africa,Kenya,5,0.711111111111111,"[1.0, 0.4444444444444444, 0.7777777777777778, 0.5555555555555556, 0.7777777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q48,Africa,Nigeria,6,0.611111111111111,"[0.7777777777777778, 0.0, 0.5555555555555556, 1.0, 0.6666666666666666, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q48,America,Canada,10,0.6555555555555554,"[0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.7777777777777778, 0.4444444444444444, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q48,America,United States,3,0.6296296296296297,"[0.7777777777777778, 0.4444444444444444, 0.6666666666666666]","[0.0, 0.0, 0.0]"
Q48,Asia,Bangladesh,4,0.6111111111111112,"[0.5555555555555556, 0.7777777777777778, 0.5555555555555556, 0.5555555555555556]","[0.0, 0.0, 0.0, 0.0]"
Q48,Asia,Malaysia,2,0.6666666666666666,"[0.6666666666666666, 0.6666666666666666]","[0.0, 0.0]"
Q48,Asia,Pakistan,3,1.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]"
Q48,Europe,United Kingdom,9,0.654320987654321,"[0.7777777777777778, 1.0, 0.2222222222222222, 0.4444444444444444, 0.6666666666666666, 0.7777777777777778, 0.7777777777777778, 0.4444444444444444, 0.7777777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q57,Africa,Kenya,5,0.8,"[0.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
Q57,Africa,Nigeria,3,0.6666666666666666,"[1.0, 0.0, 1.0]","[0.0, 0.0, 0.0]"
Q57,America,Canada,4,0.5,"[1.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0]"
Q57,America,United States,6,0.6666666666666666,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q57,Asia,Bangladesh,1,1.0,[1.0],[0.0]
Q57,Asia,Malaysia,1,0.0,[0.0],[0.0]
Q57,Asia,Pakistan,1,0.0,[0.0],[0.0]
Q57,Asia,Philippines,2,1.0,"[1.0, 1.0]","[0.0, 0.0]"
Q57,Europe,United Kingdom,2,0.5,"[1.0, 0.0]","[0.0, 0.0]"
Q58,Africa,Kenya,3,0.1111111111111111,"[0.3333333333333333, 0.0, 0.0]","[0.0, 0.0, 0.0]"
Q58,Africa,Nigeria,4,0.16666666666666666,"[0.0, 0.6666666666666666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q58,America,Canada,9,0.07407407407407407,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q58,America,United States,3,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
Q58,Asia,Bangladesh,2,0.0,"[0.0, 0.0]","[0.0, 0.0]"
Q58,Asia,Malaysia,2,0.0,"[0.0, 0.0]","[0.0, 0.0]"
Q58,Asia,Pakistan,4,0.08333333333333333,"[0.3333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Q58,Asia,Philippines,2,0.0,"[0.0, 0.0]","[0.0, 0.0]"
Q58,Europe,United Kingdom,9,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q59,Africa,Kenya,2,0.3333333333333333,"[0.3333333333333333, 0.3333333333333333]","[0.0, 0.0]"
Q59,Africa,Nigeria,6,0.27777777777777773,"[0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q59,America,Canada,9,0.37037037037037035,"[1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q59,America,United States,6,0.38888888888888884,"[0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Q59,Asia,Bangladesh,2,0.16666666666666666,"[0.3333333333333333, 0.0]","[0.0, 0.0]"
Q59,Asia,Malaysia,2,0.0,"[0.0, 0.0]","[0.0, 0.0]"
Q59,Asia,Pakistan,3,0.3333333333333333,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.0, 0.0, 0.0]"
Q59,Asia,Philippines,2,0.3333333333333333,"[0.3333333333333333, 0.3333333333333333]","[0.0, 0.0]"
Q59,Europe,United Kingdom,10,0.19999999999999998,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
